년도,구,나이,지체,시각,청각,언어,지적,뇌병변,자폐성,정신,신장,심장,호흡기,간,안면,장루.요루,뇌전증
2019,구로구,90,23,11,31,1,0,6,0,0,0,1,0,0,0,0,0
2019,구로구,91,24,4,22,1,0,4,0,0,2,0,0,0,0,1,0
2019,구로구,92,12,6,17,0,0,4,0,0,0,0,0,0,0,0,0
2019,구로구,93,7,2,25,0,0,2,0,0,0,0,0,0,0,2,0
2019,구로구,94,2,1,4,0,0,2,0,0,1,0,0,0,0,0,0
2019,구로구,95,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,구로구,96,4,3,11,0,0,2,0,0,0,0,0,0,0,0,0
2019,구로구,97,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0
2019,구로구,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,구로구,99,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
2019,구로구,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,금천구,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,금천구,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
2019,금천구,3,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0
2019,금천구,4,0,0,0,2,3,3,1,0,0,0,0,0,0,0,0
2019,금천구,5,3,0,0,1,2,2,3,0,0,0,0,0,0,0,0
2019,금천구,6,2,0,1,2,6,3,4,0,0,0,0,1,0,0,0
2019,금천구,7,0,0,1,1,14,2,6,0,0,1,0,0,0,0,0
2019,금천구,8,0,0,0,1,15,3,5,0,0,0,0,0,0,0,0
2019,금천구,9,0,1,1,0,5,1,4,0,0,0,0,1,0,0,0
2019,금천구,10,0,0,0,2,13,2,3,0,0,0,0,0,0,0,0
2019,금천구,11,1,1,0,0,11,1,6,0,0,0,0,0,0,0,0
2019,금천구,12,3,0,0,0,5,2,3,0,0,0,0,0,0,0,0
2019,금천구,13,1,0,2,0,11,0,4,0,0,0,0,0,0,0,0
2019,금천구,14,2,0,3,0,9,1,3,1,0,1,0,0,0,0,0
2019,금천구,15,2,1,1,0,8,1,4,0,0,0,0,0,0,0,0
2019,금천구,16,1,1,1,0,19,1,6,0,0,0,0,0,0,0,0
2019,금천구,17,5,0,3,0,11,2,1,0,0,0,0,0,0,0,0
2019,금천구,18,1,1,0,1,15,1,3,0,0,0,0,0,0,0,0
2019,금천구,19,3,3,5,0,13,1,3,0,0,0,0,0,0,0,0
2019,금천구,20,2,2,3,0,22,4,3,1,0,0,0,1,0,0,0
2019,금천구,21,5,3,2,0,25,3,5,1,0,1,0,0,0,0,0
2019,금천구,22,1,2,3,0,28,4,2,1,0,1,0,0,0,0,1
2019,금천구,23,3,2,4,1,26,3,4,0,0,0,0,0,0,0,0
2019,금천구,24,7,2,3,0,25,2,4,1,0,2,0,1,0,0,0
2019,금천구,25,12,2,6,0,28,4,8,3,0,1,0,0,0,0,0
2019,금천구,26,5,3,1,0,14,5,5,1,0,0,0,0,0,0,0
2019,금천구,27,11,2,3,0,18,0,2,0,1,0,0,1,0,0,0
2019,금천구,28,11,4,1,1,19,1,5,2,2,0,0,0,0,0,0
2019,금천구,29,10,4,3,1,22,2,7,4,1,0,0,0,0,0,0
2019,금천구,30,11,8,4,0,12,1,1,2,3,0,0,0,0,0,0
2019,금천구,31,14,3,1,0,18,2,0,3,0,0,0,0,0,0,0
2019,금천구,32,18,10,8,0,13,2,2,3,0,1,0,0,0,0,1
2019,금천구,33,16,11,2,1,12,1,1,4,1,0,0,0,0,0,0
2019,금천구,34,14,7,3,1,10,0,2,1,4,0,0,0,0,0,0
2019,금천구,35,14,1,3,0,19,2,0,8,1,0,0,0,1,0,0
2019,금천구,36,21,6,3,1,14,4,0,7,5,0,1,1,1,0,1
2019,금천구,37,26,7,4,0,11,3,1,5,1,1,0,1,2,0,2
2019,금천구,38,27,12,2,0,12,1,0,12,4,1,1,0,0,0,0
2019,금천구,39,28,7,5,2,15,4,0,4,6,0,0,0,0,0,2
2019,금천구,40,30,12,5,0,12,2,0,10,5,0,0,0,0,0,0
2019,금천구,41,28,11,3,0,9,3,0,10,3,1,0,0,0,0,0
2019,금천구,42,33,2,7,1,9,6,0,11,4,0,0,0,0,0,3
2019,금천구,43,40,11,4,0,15,7,1,11,4,0,0,2,0,0,2
2019,금천구,44,31,9,2,1,19,10,0,10,5,2,0,0,0,0,0
2019,금천구,45,36,12,8,1,12,9,0,10,10,0,0,0,1,0,1
2019,금천구,46,45,11,3,1,6,10,0,14,8,0,0,1,1,0,2
2019,금천구,47,50,19,8,2,16,11,1,17,10,0,1,0,0,0,0
2019,금천구,48,62,17,14,2,10,10,0,18,6,1,0,1,0,0,1
2019,금천구,49,68,18,5,0,11,13,0,9,14,0,1,1,0,2,1
2019,금천구,50,98,25,10,1,3,10,0,17,11,0,0,0,1,0,2
2019,금천구,51,79,28,18,1,12,14,0,22,13,0,1,3,0,0,0
2019,금천구,52,111,24,17,2,10,24,0,20,5,1,1,1,1,0,2
2019,금천구,53,104,17,11,3,4,17,0,16,8,0,0,2,0,0,1
2019,금천구,54,108,23,16,2,12,15,0,15,12,1,0,0,2,3,2
2019,금천구,55,122,18,28,2,11,13,0,16,10,1,3,4,0,2,1
2019,금천구,56,151,20,23,0,8,29,0,11,10,0,2,0,3,0,0
2019,금천구,57,169,32,13,4,4,23,0,13,16,1,1,3,0,0,1
2019,금천구,58,150,30,28,4,3,19,0,20,18,0,1,4,1,2,2
2019,금천구,59,191,37,36,2,16,24,0,15,9,0,3,2,0,2,1
2019,금천구,60,175,27,28,2,6,29,0,13,14,2,1,2,0,1,1
2019,금천구,61,166,35,33,1,5,24,0,11,19,1,2,1,0,0,0
2019,금천구,62,156,22,35,5,2,25,0,10,13,0,4,1,1,4,2
2019,금천구,63,153,28,27,4,4,28,0,3,9,4,4,2,0,1,1
2019,금천구,64,165,26,28,4,5,41,0,9,12,1,1,2,0,4,0
2019,금천구,65,153,22,29,4,5,29,0,7,14,0,3,0,0,0,0
2019,금천구,66,134,20,27,0,0,35,0,10,5,0,1,0,0,5,1
2019,금천구,67,149,28,28,2,2,39,0,3,18,2,5,2,1,2,0
2019,금천구,68,115,27,25,1,1,26,0,2,6,1,2,1,0,2,0
2019,금천구,69,144,29,33,4,1,26,0,2,17,1,5,2,0,3,1
2019,금천구,70,167,22,47,0,3,25,0,3,15,3,1,0,0,2,1
2019,금천구,71,126,45,45,0,1,30,0,0,5,1,1,1,0,4,1
2019,금천구,72,155,42,70,2,0,39,0,2,11,0,0,3,0,3,0
2019,금천구,73,125,21,58,2,0,26,0,1,6,1,1,0,0,4,0
2019,금천구,74,127,23,54,1,0,34,0,2,9,0,2,2,0,1,0
2019,금천구,75,114,26,52,2,1,32,0,0,12,2,1,0,0,5,0
2019,금천구,76,111,28,56,2,1,26,0,1,4,1,2,0,0,1,0
2019,금천구,77,132,34,64,3,0,35,0,3,10,0,5,0,0,4,0
2019,금천구,78,121,32,57,0,0,33,0,3,3,3,0,0,0,4,0
2019,금천구,79,89,19,65,1,3,26,0,1,8,0,0,0,0,3,0
2019,금천구,80,96,23,66,1,0,23,0,0,5,1,0,0,0,0,0
2019,금천구,81,83,21,41,0,0,23,0,0,4,1,0,0,0,0,0
2019,금천구,82,74,14,49,0,1,20,0,1,2,0,2,0,0,1,2
2019,금천구,83,52,16,46,0,0,13,0,0,2,0,0,0,0,4,0
2019,금천구,84,40,14,43,0,0,12,0,0,1,0,0,0,0,1,0
2019,금천구,85,41,7,39,0,0,8,0,0,0,0,0,0,0,6,0
2019,금천구,86,32,7,41,0,0,11,0,1,4,0,0,0,0,4,0
2019,금천구,87,23,6,28,0,0,5,0,0,4,0,0,0,0,2,0
2019,금천구,88,20,3,38,0,0,4,0,0,0,1,0,0,0,1,0
2019,금천구,89,16,3,23,0,0,2,0,0,2,1,0,0,0,0,0
2019,금천구,90,13,3,15,0,0,3,0,0,0,0,0,0,0,0,0
2019,금천구,91,9,6,8,0,0,5,0,0,0,0,0,0,0,1,0
2019,금천구,92,9,1,11,0,0,1,0,0,1,0,0,0,0,1,0
2019,금천구,93,0,3,8,0,0,1,0,0,0,0,0,0,0,0,0
2019,금천구,94,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0
2019,금천구,95,5,2,4,0,0,0,0,1,0,0,0,0,0,0,0
2019,금천구,96,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2019,금천구,97,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
2019,금천구,98,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,금천구,99,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
2019,금천구,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,금천구,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,금천구,102,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,금천구,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,금천구,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,노원구,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,노원구,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,노원구,103,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,노원구,102,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,노원구,101,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,노원구,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2019,노원구,99,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,노원구,98,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0
2019,노원구,97,3,2,6,0,1,1,0,0,0,0,0,0,0,0,0
2019,노원구,96,6,4,22,0,0,2,0,0,0,0,0,0,0,0,0
2019,노원구,95,8,3,14,0,0,4,0,0,1,0,0,0,0,2,0
2019,노원구,94,18,2,13,0,0,3,0,0,0,0,0,0,0,2,0
2019,노원구,93,14,3,27,0,0,2,0,0,0,0,0,0,0,0,0
2019,노원구,92,27,10,32,0,0,6,0,0,1,0,0,0,0,1,0
2019,노원구,91,33,9,45,0,0,6,0,1,2,1,0,0,0,1,0
2019,노원구,90,47,7,52,0,0,12,0,0,2,0,0,0,0,1,0
2019,노원구,89,66,20,64,0,0,13,0,1,1,0,0,0,0,2,0
2019,노원구,88,72,16,60,1,0,17,0,1,5,0,0,0,0,2,0
2019,노원구,87,72,17,94,1,0,34,0,0,5,1,0,0,0,2,0
2019,노원구,86,109,27,93,1,0,20,0,0,1,1,3,0,0,6,0
2019,노원구,85,126,43,83,2,0,43,0,0,6,2,0,0,0,4,0
2019,노원구,84,180,40,96,1,0,48,0,1,10,2,1,0,0,4,0
2019,노원구,83,189,45,94,2,0,43,0,0,11,3,0,0,0,2,0
2019,노원구,82,216,41,121,3,0,60,0,0,9,3,1,0,0,5,0
2019,노원구,81,246,63,136,4,2,57,0,5,13,0,2,0,0,6,0
2019,노원구,80,245,55,130,2,3,65,0,4,11,1,1,0,0,7,0
2019,노원구,79,259,55,111,3,4,83,0,4,12,3,5,0,1,5,0
2019,노원구,78,295,59,117,4,4,83,0,8,14,2,1,1,1,7,0
2019,노원구,77,373,105,165,2,3,95,0,7,24,2,2,1,0,3,0
2019,노원구,76,272,70,119,6,1,75,0,8,19,4,4,0,1,5,0
2019,노원구,75,307,60,99,1,6,86,0,8,14,3,3,2,0,4,1
2019,노원구,74,293,60,86,4,1,85,0,2,13,3,4,2,0,7,1
2019,노원구,73,314,70,94,6,6,60,0,10,17,1,4,3,0,2,0
2019,노원구,72,355,84,102,4,4,91,0,12,23,4,3,1,2,4,0
2019,노원구,71,325,64,109,1,5,58,0,14,27,4,6,0,1,8,3
2019,노원구,70,377,70,73,7,8,91,0,18,27,5,10,3,1,4,1
2019,노원구,69,305,62,69,5,3,67,0,17,25,1,8,0,0,6,2
2019,노원구,68,291,56,74,8,3,64,0,17,21,4,2,2,1,1,3
2019,노원구,67,361,62,75,10,14,75,0,35,37,3,11,1,2,4,1
2019,노원구,66,310,64,57,4,11,74,0,18,33,7,7,4,1,7,2
2019,노원구,65,317,70,63,8,14,79,0,37,28,3,6,5,0,7,0
2019,노원구,64,369,60,56,9,12,87,0,40,29,3,8,6,0,5,3
2019,노원구,63,358,68,61,11,22,67,0,37,39,1,5,3,1,5,3
2019,노원구,62,367,70,57,5,22,70,0,56,38,3,4,8,1,7,4
2019,노원구,61,314,73,53,2,24,73,0,58,40,1,3,4,1,7,5
2019,노원구,60,345,84,44,5,12,55,0,44,27,2,2,5,2,1,4
2019,노원구,59,312,74,59,4,26,52,0,60,39,1,8,6,1,4,2
2019,노원구,58,311,56,51,1,27,56,0,72,28,0,5,2,1,1,7
2019,노원구,57,294,61,32,3,20,64,0,59,48,1,6,2,1,3,5
2019,노원구,56,225,43,31,8,21,39,0,59,19,0,1,4,0,2,3
2019,노원구,55,222,45,26,9,23,49,0,60,25,1,3,5,0,1,4
2019,노원구,54,181,43,34,5,19,28,0,55,23,1,2,4,1,2,7
2019,노원구,53,217,37,30,3,31,42,0,61,26,1,0,0,0,1,2
2019,노원구,52,204,41,22,6,27,37,0,34,26,0,3,3,0,2,3
2019,노원구,51,189,42,19,4,24,34,0,49,21,1,3,1,1,0,4
2019,노원구,50,167,47,17,5,35,29,0,51,23,0,2,2,2,1,3
2019,노원구,49,147,31,16,4,28,33,0,45,17,0,1,3,0,2,4
2019,노원구,48,150,37,18,6,27,31,2,42,16,2,2,1,0,1,4
2019,노원구,47,137,38,16,1,31,34,0,52,27,0,2,0,0,0,2
2019,노원구,46,130,25,15,3,35,20,0,24,15,1,0,0,1,1,3
2019,노원구,45,100,29,10,2,26,24,0,34,19,1,2,3,0,2,1
2019,노원구,44,94,28,13,0,43,18,2,28,10,1,1,1,0,1,3
2019,노원구,43,91,20,11,3,30,21,2,23,11,0,1,2,1,0,1
2019,노원구,42,82,19,9,1,34,16,0,18,13,0,0,4,1,0,0
2019,노원구,41,80,21,12,2,31,6,1,27,8,0,1,1,1,1,1
2019,노원구,40,64,21,8,1,34,20,1,14,14,0,0,0,0,1,2
2019,노원구,39,64,22,8,0,36,16,1,18,10,1,0,2,0,1,3
2019,노원구,38,59,13,9,2,50,15,2,8,3,0,0,0,1,0,1
2019,노원구,37,47,18,12,1,54,11,3,16,5,0,0,0,1,0,1
2019,노원구,36,40,25,3,1,55,8,2,14,6,0,0,0,0,2,0
2019,노원구,35,36,10,4,1,46,9,2,7,2,1,0,0,0,0,2
2019,노원구,34,32,11,7,0,38,8,3,10,4,1,0,0,0,0,1
2019,노원구,33,20,15,10,1,39,10,6,8,3,1,0,0,0,0,1
2019,노원구,32,21,12,3,2,46,10,4,7,1,0,0,2,0,0,1
2019,노원구,31,14,8,11,3,54,11,7,4,1,0,0,0,0,0,0
2019,노원구,30,21,8,1,1,59,9,7,7,3,0,0,0,0,0,1
2019,노원구,29,20,8,5,0,55,6,11,6,1,1,0,0,0,0,0
2019,노원구,28,19,9,4,1,46,7,6,5,3,1,0,0,0,0,0
2019,노원구,27,10,6,3,0,56,5,19,7,2,0,0,0,0,1,0
2019,노원구,26,11,5,4,0,44,8,6,4,0,0,0,0,1,1,0
2019,노원구,25,12,7,5,0,45,11,8,5,3,1,0,0,0,0,0
2019,노원구,24,10,10,5,0,45,15,16,3,0,0,1,0,0,0,0
2019,노원구,23,17,6,4,1,68,10,19,2,1,3,0,0,2,0,2
2019,노원구,22,7,3,5,0,65,7,11,0,2,0,0,1,0,0,0
2019,노원구,21,9,6,3,0,68,9,16,1,3,1,0,0,0,0,0
2019,노원구,20,10,14,1,3,57,13,15,2,0,0,0,0,1,0,0
2019,노원구,19,9,4,3,1,62,9,15,0,0,0,0,1,1,0,2
2019,노원구,18,7,4,3,0,45,9,16,0,1,0,0,0,0,1,1
2019,노원구,17,4,1,4,0,43,9,17,0,0,0,0,1,0,0,0
2019,노원구,16,5,4,3,1,22,8,11,0,0,0,0,0,0,0,0
2019,노원구,15,6,0,3,1,35,12,6,0,0,0,0,0,0,0,0
2019,노원구,14,0,4,2,0,30,6,7,0,0,1,0,0,0,0,0
2019,노원구,13,2,1,1,1,31,4,7,0,0,1,0,0,0,0,1
2019,노원구,12,3,2,1,0,26,11,11,0,1,0,0,1,0,0,1
2019,노원구,11,2,3,1,0,28,7,14,0,0,0,0,0,0,0,0
2019,노원구,10,1,2,1,2,30,9,14,0,0,0,0,0,0,0,1
2019,노원구,9,2,1,3,0,23,5,19,0,1,0,0,0,0,0,0
2019,노원구,8,2,0,2,2,18,6,10,0,0,0,0,0,0,0,0
2019,노원구,7,1,0,2,2,18,6,17,0,0,1,0,0,0,0,0
2019,노원구,6,1,1,1,0,21,4,17,0,0,1,0,0,0,0,0
2019,노원구,5,0,0,4,4,5,8,11,0,0,0,0,0,0,0,0
2019,노원구,4,0,2,1,4,5,4,4,0,0,0,0,0,0,0,0
2019,노원구,3,0,2,1,1,1,3,1,0,0,0,0,0,0,0,0
2019,노원구,2,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0
2019,노원구,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
2019,노원구,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,도봉구,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,도봉구,99,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0
2019,도봉구,98,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,도봉구,97,3,1,4,0,0,2,0,0,0,0,0,0,0,0,0
2019,도봉구,96,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2019,도봉구,95,4,2,11,0,0,0,0,0,0,0,0,0,0,0,0
2019,도봉구,94,5,0,10,0,0,4,0,0,2,0,0,0,0,1,0
2019,도봉구,93,10,2,17,0,0,3,0,0,0,0,0,0,0,0,0
2019,도봉구,92,15,8,21,0,0,5,0,0,0,0,0,0,0,1,0
2019,도봉구,91,21,9,34,0,0,4,0,0,1,0,0,0,0,1,0
2019,도봉구,90,27,10,31,1,1,6,0,0,0,0,0,0,0,2,0
2019,도봉구,89,26,13,47,1,0,4,0,0,2,0,1,0,0,2,0
2019,도봉구,88,37,11,42,0,0,10,0,0,0,1,0,0,0,1,0
2019,도봉구,87,53,10,51,1,0,16,0,0,3,0,0,0,0,6,0
2019,도봉구,86,65,12,51,0,1,25,0,0,5,0,0,0,0,2,0
2019,도봉구,85,65,23,51,0,0,25,0,0,1,0,0,0,0,3,0
2019,도봉구,84,100,25,67,0,0,36,0,1,0,0,1,0,0,6,0
2019,도봉구,83,101,30,64,1,0,31,0,1,3,1,1,0,0,1,0
2019,도봉구,82,136,35,74,1,0,27,0,0,14,1,5,1,0,3,0
2019,도봉구,81,131,36,82,3,0,32,0,3,10,0,3,0,0,4,1
2019,도봉구,80,157,36,71,3,1,47,0,1,10,2,0,1,1,4,0
2019,도봉구,79,144,39,80,3,1,43,0,1,5,0,0,0,0,4,0
2019,도봉구,78,184,38,81,0,3,59,0,0,13,0,0,2,1,6,0
2019,도봉구,77,217,50,106,4,2,55,0,2,24,1,5,0,0,8,0
2019,도봉구,76,163,43,72,1,1,62,0,0,10,0,2,0,0,7,0
2019,도봉구,75,184,38,61,2,0,59,0,4,13,0,1,0,0,4,0
2019,도봉구,74,160,36,67,1,0,37,0,4,9,0,1,3,0,4,0
2019,도봉구,73,172,44,59,3,2,47,0,4,13,1,2,2,0,3,0
2019,도봉구,72,194,49,72,1,1,53,0,4,13,3,3,3,0,4,0
2019,도봉구,71,204,43,66,2,1,55,0,7,15,0,3,3,0,7,0
2019,도봉구,70,162,37,46,4,1,56,0,3,20,0,5,5,0,1,0
2019,도봉구,69,160,39,47,1,1,38,0,6,12,2,0,2,1,3,1
2019,도봉구,68,164,32,39,3,1,38,0,1,9,1,0,4,0,4,0
2019,도봉구,67,186,36,30,2,5,48,0,17,17,0,1,4,1,3,0
2019,도봉구,66,149,37,29,4,2,28,0,4,15,0,3,1,1,3,2
2019,도봉구,65,182,42,40,1,5,42,0,8,15,1,2,6,2,7,0
2019,도봉구,64,240,37,42,1,1,59,0,9,20,0,6,2,1,2,0
2019,도봉구,63,197,28,41,0,6,28,0,18,21,0,6,11,1,2,0
2019,도봉구,62,213,34,39,3,11,27,0,10,21,2,5,5,1,2,0
2019,도봉구,61,184,41,29,1,5,29,0,18,16,0,0,1,0,1,2
2019,도봉구,60,208,58,24,3,7,41,0,17,24,1,2,2,0,3,1
2019,도봉구,59,194,40,24,3,6,35,0,17,22,1,2,3,0,1,0
2019,도봉구,58,197,40,33,2,8,27,0,20,15,1,4,2,0,0,1
2019,도봉구,57,177,37,24,1,7,21,1,19,26,0,2,1,0,1,1
2019,도봉구,56,131,26,21,4,6,25,0,27,17,0,0,4,0,2,0
2019,도봉구,55,127,21,15,4,7,21,0,19,10,0,1,4,0,1,3
2019,도봉구,54,129,14,8,1,7,26,0,22,22,0,0,2,0,1,1
2019,도봉구,53,117,23,11,0,9,14,0,19,13,0,1,2,0,2,2
2019,도봉구,52,120,27,15,2,9,11,0,24,10,1,2,2,0,0,0
2019,도봉구,51,110,22,10,0,20,16,0,23,18,0,3,5,0,0,2
2019,도봉구,50,103,21,16,3,19,20,0,25,13,0,0,2,2,1,4
2019,도봉구,49,107,20,10,0,13,16,0,26,11,0,0,0,0,2,2
2019,도봉구,48,85,16,10,3,17,18,1,19,10,0,0,0,0,1,0
2019,도봉구,47,57,19,7,1,18,17,0,29,10,1,0,0,0,0,0
2019,도봉구,46,61,27,6,1,19,11,0,20,7,0,0,0,0,0,1
2019,도봉구,45,66,14,5,2,17,9,0,16,10,0,1,0,0,0,1
2019,도봉구,44,35,9,3,2,18,6,0,14,8,1,0,0,0,0,1
2019,도봉구,43,56,9,6,1,11,10,1,14,7,0,0,1,2,1,2
2019,도봉구,42,44,18,2,0,18,11,2,13,3,0,1,0,0,1,0
2019,도봉구,41,38,12,5,2,17,11,0,10,1,0,0,0,1,0,0
2019,도봉구,40,31,11,3,0,23,7,0,14,4,0,0,0,1,0,0
2019,도봉구,39,33,15,7,0,17,7,0,15,3,1,0,1,0,0,1
2019,도봉구,38,31,8,8,2,22,7,1,10,5,0,0,0,0,0,3
2019,도봉구,37,27,10,8,1,28,9,1,5,2,0,0,0,0,0,1
2019,도봉구,36,23,12,5,0,23,3,1,6,4,0,0,0,0,1,1
2019,도봉구,35,13,8,3,1,19,2,2,7,0,0,0,1,0,0,0
2019,도봉구,34,18,12,4,0,24,4,1,5,1,0,0,0,0,1,1
2019,도봉구,33,17,3,7,1,17,2,4,5,4,0,0,1,0,0,0
2019,도봉구,32,16,5,2,1,24,2,7,2,1,0,0,0,0,1,0
2019,도봉구,31,17,5,6,0,22,4,9,3,4,1,0,0,0,0,0
2019,도봉구,30,14,4,3,0,18,4,1,6,0,1,0,0,0,0,2
2019,도봉구,29,8,4,4,0,28,4,7,6,0,0,0,0,0,0,2
2019,도봉구,28,10,4,3,0,38,6,4,4,0,1,0,0,0,0,2
2019,도봉구,27,7,9,4,0,25,4,4,4,2,1,0,0,0,1,1
2019,도봉구,26,12,5,4,0,32,9,3,7,4,0,0,0,0,1,0
2019,도봉구,25,7,6,6,0,43,2,5,3,1,1,0,0,0,0,0
2019,도봉구,24,10,10,3,0,43,5,8,2,0,0,0,0,0,0,0
2019,도봉구,23,6,3,6,1,33,4,2,0,1,0,0,0,0,0,0
2019,도봉구,22,7,5,2,0,32,7,9,1,2,0,0,0,0,0,0
2019,도봉구,21,5,2,4,0,35,2,10,0,2,2,0,0,0,0,0
2019,도봉구,20,0,4,1,0,30,3,8,0,0,0,0,0,0,0,0
2019,도봉구,19,5,4,2,1,25,4,6,0,0,1,0,0,0,0,0
2019,도봉구,18,2,3,3,0,24,3,6,0,0,0,0,0,0,0,0
2019,도봉구,17,0,1,2,1,17,5,3,0,0,0,0,0,0,0,0
2019,도봉구,16,2,2,3,0,14,4,3,1,1,0,0,0,0,0,0
2019,도봉구,15,2,2,1,0,18,4,3,0,1,0,0,0,0,1,0
2019,도봉구,14,3,1,1,0,9,3,5,0,0,0,0,0,0,0,0
2019,도봉구,13,4,1,1,0,18,1,3,0,0,0,0,0,0,0,0
2019,도봉구,12,0,1,1,0,10,2,5,0,0,0,0,1,0,0,0
2019,도봉구,11,1,2,1,0,11,3,7,0,1,0,0,0,0,0,0
2019,도봉구,10,0,0,0,0,14,3,4,0,1,0,0,1,0,0,0
2019,도봉구,9,0,1,3,0,21,4,11,0,0,0,0,0,0,0,0
2019,도봉구,8,1,1,0,2,15,5,6,0,0,1,0,1,0,0,0
2019,도봉구,7,2,0,0,4,7,4,11,0,0,0,0,1,0,0,0
2019,도봉구,6,1,0,2,1,13,4,6,0,1,1,0,0,0,0,0
2019,도봉구,5,0,2,0,4,5,5,5,0,0,2,0,1,0,0,0
2019,도봉구,4,0,2,2,2,1,5,1,0,0,0,0,0,0,0,0
2019,도봉구,3,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0
2019,도봉구,2,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0
2019,도봉구,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
2019,동대문구,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,동대문구,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,동대문구,99,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,동대문구,98,2,0,7,0,0,1,0,0,0,0,0,0,0,0,0
2019,동대문구,97,3,1,4,0,0,2,0,0,0,0,0,0,0,0,0
2019,동대문구,96,4,0,5,0,0,3,0,0,1,0,0,0,0,0,0
2019,동대문구,95,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0
2019,동대문구,94,8,0,9,0,0,3,0,0,0,0,0,0,0,0,0
2019,동대문구,93,10,2,15,0,0,2,0,0,0,0,0,0,0,0,0
2019,동대문구,92,17,2,22,0,0,0,0,0,0,0,0,0,0,0,0
2019,동대문구,91,13,5,30,0,0,6,0,0,0,0,0,0,0,0,0
2019,동대문구,90,13,12,22,0,0,6,0,0,1,0,0,0,0,0,0
2019,동대문구,89,32,6,36,1,0,8,0,0,1,0,1,0,0,0,0
2019,동대문구,88,42,9,44,0,0,11,0,0,1,0,0,0,0,0,0
2019,동대문구,87,56,13,67,2,0,18,0,0,0,0,1,0,0,3,0
2019,동대문구,86,65,16,49,0,0,13,0,0,4,1,1,0,0,0,0
2019,동대문구,85,87,22,54,0,0,30,0,0,3,0,1,1,0,2,0
2019,동대문구,84,89,19,76,3,1,25,0,0,2,1,4,0,0,4,0
2019,동대문구,83,108,21,77,1,0,25,0,2,2,0,1,0,0,1,0
2019,동대문구,82,153,34,76,2,0,39,0,0,5,0,1,0,0,4,0
2019,동대문구,81,139,26,78,1,1,46,0,2,14,1,0,0,0,1,0
2019,동대문구,80,165,27,103,1,0,49,0,0,13,1,0,0,1,3,0
2019,동대문구,79,192,39,85,6,0,51,0,1,13,1,3,0,0,2,0
2019,동대문구,78,235,30,99,3,1,57,0,1,13,1,5,0,0,2,0
2019,동대문구,77,255,40,110,3,2,70,0,2,17,2,1,0,0,5,0
2019,동대문구,76,215,47,78,4,1,49,0,4,10,2,4,0,1,3,0
2019,동대문구,75,221,35,72,2,0,49,0,3,12,2,2,0,0,3,0
2019,동대문구,74,202,32,54,2,0,34,0,5,13,0,4,1,0,6,0
2019,동대문구,73,174,42,68,4,4,48,0,4,10,0,3,5,1,3,0
2019,동대문구,72,236,39,75,3,1,45,0,4,19,3,2,5,1,4,0
2019,동대문구,71,227,49,61,4,1,44,0,4,12,2,3,1,0,5,0
2019,동대문구,70,198,41,48,1,3,46,0,7,13,0,5,1,1,6,1
