년도,구,나이,지체,청각,시각,뇌병변,지적,정신,신장,자폐성,언어,장루.요루,호흡기,간,뇌전증,심장,안면
2019,은평구,87,54,73,15,13,0,0,6,0,0,0,0,0,0,0,0
2019,은평구,86,66,84,27,21,0,0,3,0,3,1,0,0,0,1,0
2019,은평구,85,108,89,29,16,0,2,6,0,0,3,0,0,0,0,0
2019,은평구,84,123,101,27,41,2,1,5,0,1,6,1,0,0,1,0
2019,은평구,83,144,114,36,50,1,1,16,0,0,1,0,1,0,2,0
2019,은평구,82,179,136,34,42,0,0,8,0,3,5,0,0,0,1,0
2019,은평구,81,169,135,46,37,1,4,13,0,2,9,1,0,0,1,0
2019,은평구,80,204,128,52,60,1,4,26,0,4,7,1,0,0,0,1
2019,은평구,79,207,111,43,55,0,1,20,0,1,2,5,0,0,1,0
2019,은평구,78,230,127,62,58,4,5,18,0,1,8,5,0,0,1,0
2019,은평구,77,298,143,87,77,4,8,29,0,3,13,5,1,2,1,1
2019,은평구,76,243,107,58,49,3,7,23,0,3,2,4,3,1,1,3
2019,은평구,75,261,94,60,58,1,6,17,0,6,4,6,1,0,2,1
2019,은평구,74,223,81,55,50,3,7,19,0,3,7,6,1,1,0,0
2019,은평구,73,254,73,62,63,3,5,10,0,4,6,4,0,0,1,0
2019,은평구,72,297,107,74,55,3,13,18,0,5,9,8,0,0,2,0
2019,은평구,71,250,81,64,62,2,12,23,0,7,7,6,5,0,0,0
2019,은평구,70,251,74,70,65,3,13,27,0,4,4,9,6,3,0,0
2019,은평구,69,218,69,47,61,8,22,21,0,3,6,3,2,0,1,1
2019,은평구,68,210,44,38,43,6,18,18,0,4,1,4,6,0,0,1
2019,은평구,67,249,63,53,66,9,24,30,0,4,8,3,4,0,0,1
2019,은평구,66,221,45,51,48,5,22,18,0,2,6,4,7,0,0,0
2019,은평구,65,239,49,39,61,10,25,21,0,6,4,5,5,1,3,0
2019,은평구,64,261,34,44,57,2,30,32,0,6,4,4,6,3,2,1
2019,은평구,63,247,43,42,65,15,31,25,0,5,4,5,3,2,1,0
2019,은평구,62,257,41,41,47,7,27,27,0,3,3,6,2,1,1,1
2019,은평구,61,221,40,48,49,19,37,21,0,3,1,4,0,0,0,1
2019,은평구,60,240,39,50,49,17,44,32,0,7,2,4,11,0,0,0
2019,은평구,59,242,50,51,41,12,43,28,0,3,5,4,7,2,2,0
2019,은평구,58,198,36,51,58,21,45,20,0,3,2,2,6,3,2,0
2019,은평구,57,180,30,42,35,15,44,21,0,1,3,1,4,3,1,0
2019,은평구,56,192,20,44,34,13,24,23,0,3,1,2,6,2,1,0
2019,은평구,55,165,27,38,32,13,26,20,0,4,1,2,3,1,2,0
2019,은평구,54,154,29,49,25,13,32,19,0,6,1,2,0,2,1,1
2019,은평구,53,140,17,39,30,25,38,22,0,3,1,2,4,1,1,1
2019,은평구,52,157,21,34,23,19,51,19,0,5,0,1,3,2,1,0
2019,은평구,51,147,18,45,20,16,44,15,0,4,0,1,8,2,1,0
2019,은평구,50,147,17,28,26,20,40,18,0,2,2,2,2,3,0,0
2019,은평구,49,107,8,25,19,26,37,14,0,2,0,0,2,2,0,0
2019,은평구,48,118,14,34,19,45,37,14,0,1,0,2,4,2,1,2
2019,은평구,47,84,14,32,20,36,31,11,0,1,0,0,1,4,1,0
2019,은평구,46,78,11,40,26,32,34,9,0,4,0,1,3,2,1,3
2019,은평구,45,85,8,20,13,35,31,6,0,3,0,0,2,1,0,0
2019,은평구,44,69,10,26,17,28,27,9,2,2,0,1,1,0,1,0
2019,은평구,43,78,7,24,6,38,16,4,1,1,0,2,1,1,0,2
2019,은평구,42,61,5,20,12,30,21,5,0,0,0,0,0,2,0,3
2019,은평구,41,68,7,13,12,19,17,5,0,0,0,1,1,0,1,0
2019,은평구,40,59,8,14,10,20,15,7,0,0,1,0,2,1,0,0
2019,은평구,39,54,8,13,14,32,16,2,0,0,0,1,1,1,0,0
2019,은평구,38,50,10,19,9,33,14,4,2,1,1,0,0,2,0,0
2019,은평구,37,55,5,15,9,29,15,5,0,3,0,0,0,1,0,0
2019,은평구,36,40,4,19,10,27,12,1,2,0,0,0,1,3,1,0
2019,은평구,35,27,5,10,12,28,10,6,0,0,0,0,0,1,0,0
2019,은평구,34,27,2,21,4,23,10,3,5,0,0,0,0,1,0,0
2019,은평구,33,22,3,16,5,33,6,2,1,1,0,1,0,1,1,1
2019,은평구,32,22,4,8,6,30,7,2,7,0,1,0,0,1,2,0
2019,은평구,31,26,5,11,6,34,7,1,4,1,0,0,1,0,0,0
2019,은평구,30,18,3,7,4,32,6,1,4,0,0,0,0,0,1,0
2019,은평구,29,8,4,17,3,28,5,2,7,1,0,0,0,1,0,0
2019,은평구,28,16,9,13,9,47,2,5,7,0,0,0,0,0,0,0
2019,은평구,27,13,5,12,8,48,4,2,7,3,0,0,0,0,0,0
2019,은평구,26,10,4,7,6,59,1,0,5,0,0,0,0,0,0,0
2019,은평구,25,18,6,10,6,45,0,2,13,0,0,0,0,1,0,0
2019,은평구,24,11,4,11,4,42,4,3,10,0,0,0,0,1,0,0
2019,은평구,23,6,6,10,4,41,2,1,12,0,0,0,0,1,0,0
2019,은평구,22,9,5,8,5,48,2,0,8,2,0,0,0,0,0,0
2019,은평구,21,5,3,2,7,46,2,0,11,1,0,0,0,0,0,0
2019,은평구,20,3,6,3,4,30,1,1,18,0,0,0,3,0,3,0
2019,은평구,19,6,4,2,9,40,0,1,12,0,0,0,1,1,0,0
2019,은평구,18,4,3,6,2,42,0,0,11,0,0,0,0,0,0,0
2019,은평구,17,4,4,0,6,31,0,0,6,0,1,0,2,0,3,0
2019,은평구,16,1,2,1,6,48,0,1,7,2,0,0,1,0,0,0
2019,은평구,15,1,1,3,5,35,0,1,10,0,0,0,0,0,0,0
2019,은평구,14,3,1,1,6,26,0,0,4,0,0,0,0,0,0,0
2019,은평구,13,2,2,0,4,22,0,0,8,0,0,0,0,0,0,0
2019,은평구,12,0,1,1,7,25,0,0,11,1,0,0,1,0,1,0
2019,은평구,11,0,2,2,6,30,0,0,8,1,0,0,0,0,0,0
2019,은평구,10,0,0,1,7,10,0,0,17,3,0,0,1,0,0,0
2019,은평구,9,2,0,0,8,21,0,0,23,2,1,0,1,0,0,0
2019,은평구,8,1,3,2,7,16,0,0,23,1,0,0,0,0,0,0
2019,은평구,7,0,1,2,14,22,0,0,15,1,0,0,0,1,0,0
2019,은평구,6,1,1,1,6,17,0,0,10,4,0,0,2,0,0,0
2019,은평구,5,0,4,0,11,6,0,0,12,2,0,0,0,0,0,0
2019,은평구,4,0,5,1,5,3,0,0,4,3,0,0,1,0,0,0
2019,은평구,3,0,1,0,5,3,0,0,1,2,0,0,0,0,0,0
2019,은평구,2,0,1,0,6,1,0,0,0,0,0,0,0,1,0,0
2019,은평구,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2019,은평구,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,종로구,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,종로구,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,종로구,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,종로구,99,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2019,종로구,98,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0
2019,종로구,97,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0
2019,종로구,96,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0
2019,종로구,95,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,종로구,94,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,종로구,93,6,11,1,4,0,0,0,0,0,0,0,0,0,0,0
2019,종로구,92,4,11,4,1,0,0,1,0,0,0,0,0,0,0,0
2019,종로구,91,6,10,2,4,0,0,0,0,0,0,0,0,0,0,0
2019,종로구,90,14,14,5,7,0,0,0,0,0,0,0,0,0,0,0
2019,종로구,89,12,18,7,3,0,0,2,0,0,1,0,0,0,0,0
2019,종로구,88,24,21,4,3,0,0,2,0,0,2,0,0,0,0,0
2019,종로구,87,20,21,5,6,0,0,3,0,0,2,0,0,0,0,0
2019,종로구,86,22,25,4,12,0,0,0,0,1,0,0,0,0,0,0
2019,종로구,85,39,23,8,8,0,0,3,0,1,1,1,0,0,0,0
2019,종로구,84,54,28,9,9,0,0,6,0,1,2,0,0,0,0,0
2019,종로구,83,48,27,7,10,0,0,4,0,1,0,0,0,0,0,0
2019,종로구,82,58,30,13,15,0,1,1,0,0,1,0,0,0,0,0
2019,종로구,81,65,28,19,16,0,0,1,0,1,0,0,0,0,0,0
2019,종로구,80,66,33,22,18,1,1,4,0,1,0,0,0,0,1,0
2019,종로구,79,56,40,16,12,0,0,8,0,0,2,0,0,0,0,0
2019,종로구,78,81,36,14,21,0,1,7,0,3,2,0,0,0,0,0
2019,종로구,77,112,36,26,28,0,1,2,0,1,3,1,0,0,0,0
2019,종로구,76,77,28,15,22,1,1,6,0,0,0,0,2,0,0,0
2019,종로구,75,76,22,20,9,0,2,9,0,0,0,1,1,1,1,0
2019,종로구,74,68,23,13,12,0,3,4,0,0,1,0,2,0,1,1
2019,종로구,73,66,19,24,11,1,0,3,0,0,1,3,2,0,0,0
2019,종로구,72,75,27,19,18,2,5,6,0,0,0,0,0,0,0,0
2019,종로구,71,70,13,17,18,0,2,9,0,0,0,1,2,0,0,0
2019,종로구,70,51,16,14,8,4,4,8,0,0,2,1,1,0,0,0
2019,종로구,69,61,12,11,9,1,1,6,0,2,1,1,3,0,0,0
2019,종로구,68,47,10,19,14,0,2,4,0,4,0,0,1,0,1,0
2019,종로구,67,82,13,16,10,0,7,7,0,0,0,1,0,0,0,0
2019,종로구,66,58,17,8,11,1,4,8,0,0,0,2,3,0,0,0
2019,종로구,65,61,15,16,17,0,5,8,0,2,2,1,1,0,1,0
2019,종로구,64,84,26,15,12,4,5,9,0,3,2,1,0,1,0,1
2019,종로구,63,61,14,7,12,3,5,7,0,0,0,0,1,0,1,0
2019,종로구,62,58,18,13,14,3,10,4,0,1,1,1,4,1,0,1
2019,종로구,61,65,20,19,10,4,7,1,0,0,0,1,4,0,0,0
2019,종로구,60,78,10,16,12,4,8,3,0,0,1,1,2,0,0,0
2019,종로구,59,47,15,18,8,7,9,6,0,0,0,0,3,0,0,1
2019,종로구,58,57,7,10,9,6,12,8,0,1,1,1,2,2,0,0
2019,종로구,57,59,10,16,13,3,9,8,0,0,0,1,3,1,0,0
2019,종로구,56,48,7,10,4,3,13,5,0,4,0,0,1,1,0,0
2019,종로구,55,52,7,8,6,8,10,8,0,0,3,0,2,2,1,0
2019,종로구,54,44,9,7,6,6,14,4,0,2,0,0,0,1,0,0
2019,종로구,53,41,9,6,8,8,5,3,0,0,1,0,1,0,0,0
2019,종로구,52,53,7,7,3,2,8,6,0,0,0,1,0,0,0,1
2019,종로구,51,44,2,14,4,12,20,7,0,0,0,0,0,0,1,0
2019,종로구,50,39,3,6,4,7,11,2,1,2,0,0,0,0,1,0
2019,종로구,49,41,6,13,5,8,9,2,0,1,1,1,0,1,0,0
2019,종로구,48,28,1,13,6,4,6,5,0,1,0,0,1,0,0,0
2019,종로구,47,26,1,9,5,6,5,8,0,2,0,0,0,1,0,0
2019,종로구,46,27,4,3,5,7,9,1,0,0,0,0,0,0,0,0
2019,종로구,45,18,4,5,3,2,10,5,0,2,0,0,0,1,0,0
2019,종로구,44,24,1,7,1,6,4,6,0,0,0,0,0,1,0,0
2019,종로구,43,23,8,7,2,7,2,2,0,0,0,1,0,0,0,0
2019,종로구,42,13,2,2,4,5,8,2,1,0,0,0,0,0,0,0
2019,종로구,41,10,1,5,1,2,1,0,0,0,0,0,1,0,0,0
2019,종로구,40,10,4,4,3,3,6,1,1,0,0,0,0,1,0,0
2019,종로구,39,5,2,8,4,3,3,2,0,0,0,0,0,0,0,0
2019,종로구,38,20,3,6,2,6,2,2,0,0,0,0,0,1,0,0
2019,종로구,37,10,2,5,3,12,3,4,0,0,0,0,0,0,0,0
2019,종로구,36,11,1,3,1,8,2,1,1,0,0,0,0,1,0,0
2019,종로구,35,11,1,3,3,5,2,1,1,0,0,1,0,1,0,0
2019,종로구,34,6,3,4,2,8,3,0,0,0,0,0,0,0,0,0
2019,종로구,33,9,0,7,3,4,0,1,0,0,0,0,0,0,0,0
2019,종로구,32,3,2,3,1,8,1,0,2,1,0,0,0,1,0,0
2019,종로구,31,5,2,8,2,10,2,1,3,0,0,0,0,0,1,0
2019,종로구,30,4,2,0,1,10,2,1,4,0,0,0,0,0,0,0
2019,종로구,29,5,2,6,3,9,3,0,3,0,0,0,0,0,0,0
2019,종로구,28,2,2,7,1,7,0,0,6,0,0,0,0,0,0,0
2019,종로구,27,7,6,7,3,6,1,0,4,0,0,0,0,0,0,0
2019,종로구,26,4,1,5,1,8,1,1,2,0,0,0,0,0,0,0
2019,종로구,25,5,3,3,1,13,0,0,3,0,0,0,0,0,0,0
2019,종로구,24,1,2,3,2,7,0,0,6,0,0,0,1,1,0,1
2019,종로구,23,2,2,3,5,14,0,0,1,0,0,0,0,0,0,0
2019,종로구,22,3,1,1,3,12,0,0,3,0,0,0,0,0,0,0
2019,종로구,21,2,3,1,3,14,0,0,5,1,0,0,0,0,0,0
2019,종로구,20,0,0,4,2,5,0,0,4,0,0,0,1,0,0,0
2019,종로구,19,1,2,4,1,9,0,0,10,0,0,0,0,0,0,0
2019,종로구,18,1,1,1,3,7,0,0,6,0,0,0,0,0,0,0
2019,종로구,17,1,1,8,2,11,0,0,2,1,0,0,0,0,0,0
2019,종로구,16,0,1,4,0,8,0,0,1,0,0,0,0,0,0,0
2019,종로구,15,0,2,3,1,4,0,0,6,0,0,0,0,0,0,0
2019,종로구,14,0,3,1,1,7,0,0,2,0,0,0,0,0,0,0
2019,종로구,13,1,3,0,5,5,0,0,4,0,0,0,0,0,1,0
2019,종로구,12,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0
2019,종로구,11,0,1,3,1,8,0,0,6,0,0,0,0,0,0,0
2019,종로구,10,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0
2019,종로구,9,0,2,1,2,7,0,0,3,0,0,0,0,0,0,0
2019,종로구,8,0,1,1,1,2,0,0,3,0,0,0,0,0,0,0
2019,종로구,7,0,0,1,1,3,0,0,3,1,0,0,0,0,0,0
2019,종로구,6,0,2,0,1,3,0,0,2,0,0,0,0,0,0,0
2019,종로구,5,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0
2019,종로구,4,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0
2019,종로구,3,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0
2019,종로구,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,중구,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,중구,101,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,중구,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,중구,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,중구,98,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,중구,97,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,중구,96,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,중구,95,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,중구,94,1,6,2,0,0,0,0,0,0,0,0,0,1,0,0
2019,중구,93,7,3,1,2,0,0,1,0,0,0,0,0,0,0,0
2019,중구,92,10,14,6,3,0,0,0,0,0,0,0,0,0,0,0
2019,중구,91,10,15,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,중구,90,17,12,3,5,0,0,0,0,0,2,0,0,0,0,0
2019,중구,89,15,6,2,2,0,0,1,0,0,0,0,0,0,0,0
2019,중구,88,17,9,5,6,0,1,0,0,0,1,0,0,0,1,0
2019,중구,87,20,31,12,3,0,0,0,0,0,0,0,0,0,0,0
2019,중구,86,29,24,6,11,0,0,1,0,0,2,0,0,0,0,0
2019,중구,85,29,26,8,15,0,0,1,0,0,0,0,1,0,1,0
2019,중구,84,49,23,11,9,0,0,2,0,0,0,0,0,0,0,0
2019,중구,83,39,30,10,10,0,1,6,0,0,1,0,0,0,1,0
2019,중구,82,52,22,8,14,0,1,4,0,0,0,0,0,0,0,0
2019,중구,81,53,30,14,15,0,0,4,0,0,1,2,0,0,0,0
2019,중구,80,48,22,16,14,1,0,3,0,1,1,1,1,1,0,0
2019,중구,79,45,23,17,23,0,0,4,0,0,1,0,1,0,1,0
2019,중구,78,72,26,15,23,0,1,4,0,1,2,1,0,0,0,0
2019,중구,77,101,43,29,18,0,0,2,0,0,2,1,0,0,0,0
2019,중구,76,62,19,17,14,1,1,5,0,0,0,0,0,0,0,0
2019,중구,75,73,20,28,14,0,0,5,0,0,0,1,0,0,0,0
2019,중구,74,63,27,15,19,1,1,6,0,0,0,0,1,0,2,0
2019,중구,73,73,15,15,17,0,1,7,0,3,2,1,2,0,0,1
2019,중구,72,78,25,23,20,0,0,2,0,0,0,0,1,0,1,0
2019,중구,71,80,19,14,11,0,1,4,0,0,2,0,1,0,0,0
2019,중구,70,59,19,20,19,2,2,4,0,2,2,1,0,0,0,0
2019,중구,69,70,12,18,18,2,4,6,0,1,1,0,1,0,0,0
2019,중구,68,61,13,20,13,0,3,2,0,1,0,0,1,0,0,0
2019,중구,67,62,12,16,15,1,3,7,0,1,2,2,2,0,0,0
2019,중구,66,52,12,17,11,0,5,7,0,1,0,2,1,1,0,0
2019,중구,65,66,12,23,19,2,8,9,0,1,2,1,1,0,0,1
2019,중구,64,87,11,21,17,2,8,7,0,1,1,1,2,1,0,0
2019,중구,63,71,25,13,18,4,6,7,0,3,1,2,0,0,0,0
2019,중구,62,73,17,16,12,1,5,11,0,0,2,0,3,0,1,0
2019,중구,61,60,14,16,4,3,7,8,0,1,2,2,1,0,0,0
2019,중구,60,63,12,24,8,3,11,11,0,2,0,2,2,1,1,0
2019,중구,59,75,17,19,12,9,11,8,0,2,1,1,1,0,1,0
2019,중구,58,60,22,12,7,2,5,7,0,0,1,2,1,1,0,0
2019,중구,57,60,13,20,8,3,12,2,0,1,0,1,0,2,0,0
2019,중구,56,52,4,9,10,5,11,8,0,0,0,0,1,3,0,0
2019,중구,55,42,3,12,6,2,7,5,0,0,0,0,1,2,0,0
2019,중구,54,44,4,5,5,4,3,5,0,0,0,0,0,1,0,1
2019,중구,53,37,8,7,7,5,3,4,0,0,1,1,1,1,1,0
2019,중구,52,51,6,9,11,3,3,3,0,0,1,0,1,0,0,0
2019,중구,51,36,4,12,3,4,7,2,0,0,0,0,1,2,0,0
2019,중구,50,34,6,13,1,7,7,5,0,1,0,0,1,1,0,0
2019,중구,49,22,7,16,5,5,7,4,0,0,0,1,0,0,0,0
2019,중구,48,24,4,10,5,4,3,5,0,0,0,1,0,0,0,0
2019,중구,47,31,3,5,2,4,8,3,0,1,0,0,0,2,0,0
2019,중구,46,14,3,7,2,6,6,0,0,0,0,0,0,1,0,1
2019,중구,45,28,1,3,6,6,3,1,0,0,0,0,0,0,0,0
2019,중구,44,22,2,6,1,4,4,4,0,1,0,0,1,0,0,0
2019,중구,43,18,1,3,6,4,8,0,0,0,0,0,0,0,0,0
2019,중구,42,12,0,5,1,4,5,2,0,0,0,0,1,0,0,0
2019,중구,41,21,2,6,4,5,3,0,1,0,1,0,1,0,0,0
2019,중구,40,12,3,6,2,6,2,1,1,0,0,0,0,0,1,0
2019,중구,39,18,1,3,2,7,5,1,0,0,0,0,0,0,0,0
2019,중구,38,15,2,8,2,9,1,2,0,0,0,0,1,0,0,0
2019,중구,37,7,1,5,2,3,2,2,0,0,0,0,0,0,0,0
2019,중구,36,13,3,6,2,10,4,0,0,0,0,0,0,0,0,0
2019,중구,35,12,0,1,3,4,4,1,1,0,0,0,0,0,0,0
2019,중구,34,14,0,3,0,1,0,2,0,0,0,0,0,0,0,1
2019,중구,33,6,1,4,1,7,3,1,0,0,0,0,0,0,0,0
2019,중구,32,7,0,6,0,4,0,2,1,0,0,0,0,0,0,0
2019,중구,31,4,0,9,1,8,0,0,1,0,0,0,0,0,0,0
2019,중구,30,7,1,1,1,11,4,1,1,0,0,0,0,0,0,0
2019,중구,29,3,0,2,2,4,1,2,2,1,0,0,0,1,0,0
2019,중구,28,5,5,2,0,6,1,1,2,0,1,0,0,0,0,0
2019,중구,27,3,1,3,2,10,2,0,4,0,0,0,0,0,0,0
2019,중구,26,6,1,2,1,7,1,0,2,0,0,0,0,0,0,0
2019,중구,25,4,0,0,0,14,1,1,4,0,0,0,0,0,0,0
2019,중구,24,3,1,2,1,12,2,0,4,0,0,0,0,0,0,0
2019,중구,23,3,3,0,1,9,1,0,3,0,0,0,0,0,0,0
2019,중구,22,4,1,1,2,11,0,0,3,0,0,0,0,0,0,0
2019,중구,21,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0
2019,중구,20,1,0,0,0,4,0,0,5,0,0,0,0,0,0,0
2019,중구,19,4,0,0,1,6,0,0,0,0,0,0,0,0,0,0
2019,중구,18,1,1,0,2,6,0,0,2,0,0,0,0,0,0,0
2019,중구,17,0,1,1,1,4,0,0,3,0,0,0,0,0,0,0
2019,중구,16,0,1,1,0,3,0,0,2,0,0,0,0,0,0,0
2019,중구,15,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0
2019,중구,14,1,0,1,1,4,0,0,1,0,0,0,0,0,0,0
2019,중구,13,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0
2019,중구,12,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0
2019,중구,11,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0
2019,중구,10,0,0,0,2,1,0,0,4,0,0,0,0,0,1,0
2019,중구,9,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0
2019,중구,8,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0
2019,중구,7,0,0,0,1,3,0,0,4,2,0,0,0,0,0,0
2019,중구,6,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
2019,중구,5,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0
2019,중구,4,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0
2019,중구,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2019,중구,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2019,중구,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,중랑구,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,중랑구,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,중랑구,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,중랑구,98,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0
2019,중랑구,97,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0
2019,중랑구,96,4,5,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,중랑구,95,3,5,0,2,0,0,0,0,0,0,1,0,0,0,0
2019,중랑구,94,4,13,1,4,0,0,0,0,0,0,0,0,0,0,0
2019,중랑구,93,10,7,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,중랑구,92,15,14,3,5,0,0,1,0,0,0,0,0,0,0,0
2019,중랑구,91,16,25,5,2,0,0,0,0,0,1,0,0,0,0,0
2019,중랑구,90,25,25,7,9,0,0,1,0,1,2,0,0,0,0,0
2019,중랑구,89,42,29,5,8,0,0,0,0,0,1,0,0,0,1,0
2019,중랑구,88,51,33,6,12,1,1,0,0,1,0,0,0,0,0,0
2019,중랑구,87,58,47,17,14,0,0,3,0,0,0,1,0,0,0,0
2019,중랑구,86,67,48,22,11,0,0,6,0,3,1,1,0,0,0,0
2019,중랑구,85,102,44,22,27,1,0,7,0,0,5,2,0,0,0,0
2019,중랑구,84,103,65,36,30,1,0,6,0,0,1,0,0,0,1,1
2019,중랑구,83,141,73,37,24,0,1,16,0,2,3,2,0,0,0,0
2019,중랑구,82,144,84,27,42,1,2,11,0,3,3,4,0,0,0,0
2019,중랑구,81,187,77,47,44,2,0,8,0,0,7,1,0,0,0,0
2019,중랑구,80,204,76,41,48,1,1,11,0,2,5,4,0,0,4,0
2019,중랑구,79,195,79,42,46,2,1,10,0,3,6,1,1,1,0,0
2019,중랑구,78,225,93,47,57,0,4,13,0,5,2,4,0,0,0,0
2019,중랑구,77,294,109,68,84,1,3,23,0,3,7,6,1,2,1,0
2019,중랑구,76,228,83,46,55,3,4,22,0,3,11,6,1,0,1,0
2019,중랑구,75,235,90,47,53,1,3,15,0,0,4,4,1,0,2,0
2019,중랑구,74,216,75,41,54,1,2,13,0,2,4,7,2,0,2,0
2019,중랑구,73,245,61,46,65,3,6,13,0,5,7,5,2,0,0,1
2019,중랑구,72,277,73,64,61,1,10,20,0,4,4,2,3,0,1,1
2019,중랑구,71,283,71,56,57,2,9,22,0,10,2,1,1,2,3,1
2019,중랑구,70,260,73,64,61,4,12,20,0,7,1,2,2,1,1,0
2019,중랑구,69,230,49,49,51,3,11,30,0,3,6,4,0,0,1,0
2019,중랑구,68,224,47,50,42,1,8,15,0,4,8,3,1,1,0,0
2019,중랑구,67,293,58,52,73,5,11,27,0,4,4,6,3,2,3,0
2019,중랑구,66,253,53,50,61,5,9,29,0,5,3,8,4,1,3,1
2019,중랑구,65,284,44,52,63,4,16,17,0,5,7,7,2,1,1,0
2019,중랑구,64,316,55,51,70,6,20,34,0,4,1,7,8,1,3,0
2019,중랑구,63,278,43,55,49,5,18,26,0,5,6,5,5,5,5,1
2019,중랑구,62,305,43,46,56,8,27,29,0,6,6,3,6,1,3,0
2019,중랑구,61,292,45,60,55,14,32,23,0,2,8,3,3,1,0,1
2019,중랑구,60,299,48,57,58,11,29,13,0,4,3,5,9,1,1,0
2019,중랑구,59,310,44,49,59,10,26,19,0,1,6,2,4,2,1,0
2019,중랑구,58,293,46,51,47,6,25,34,0,1,3,5,1,6,1,0
2019,중랑구,57,281,44,48,42,15,33,20,0,5,4,2,2,3,0,0
2019,중랑구,56,218,21,36,39,11,31,28,0,3,2,2,4,0,1,0
2019,중랑구,55,225,31,32,35,8,28,23,0,1,1,2,1,3,0,0
2019,중랑구,54,186,16,41,30,17,25,24,0,0,2,3,2,4,2,0
2019,중랑구,53,189,26,38,15,10,24,23,0,5,2,0,2,1,0,1
2019,중랑구,52,168,20,32,23,14,32,21,0,4,1,0,3,2,0,1
2019,중랑구,51,166,17,35,20,9,32,13,0,2,1,0,3,2,0,0
2019,중랑구,50,125,14,26,23,14,41,14,1,0,0,0,1,2,0,0
2019,중랑구,49,129,21,33,15,7,29,16,0,2,0,1,0,4,0,0
2019,중랑구,48,131,8,22,16,15,32,16,0,3,0,0,1,1,1,0
2019,중랑구,47,90,8,22,8,31,28,16,1,3,0,2,0,1,0,4
2019,중랑구,46,85,12,25,15,16,29,11,0,0,2,2,1,1,0,0
2019,중랑구,45,77,7,21,12,14,20,7,0,2,1,1,2,4,0,0
2019,중랑구,44,65,9,13,10,20,14,13,0,4,0,1,0,1,0,0
2019,중랑구,43,54,2,11,9,19,13,4,0,0,0,1,0,0,0,1
2019,중랑구,42,66,7,16,10,13,15,9,0,0,0,0,2,1,1,0
2019,중랑구,41,57,4,12,14,23,12,9,0,1,0,0,0,0,1,0
2019,중랑구,40,66,7,5,14,21,24,9,1,2,0,0,2,1,0,0
2019,중랑구,39,54,4,10,15,23,11,6,0,1,0,0,1,0,3,0
2019,중랑구,38,44,6,16,7,31,10,13,0,2,1,0,1,2,0,0
2019,중랑구,37,39,8,9,13,35,15,2,2,2,0,0,0,2,1,0
2019,중랑구,36,38,6,10,9,32,10,2,1,2,1,0,0,3,1,1
2019,중랑구,35,32,2,9,5,29,4,5,2,1,0,0,0,1,1,1
